document_type,erp_transaction_code,creator_user_id_group,manual_flag,requires_formal_approval_flag,rationale
SC,FB01,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FB01,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SC,FB05,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FB05,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,FB08,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FB08,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SC,FB1K,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FB1K,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,FB1S,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FB1S,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,FB70,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FB70,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,FBA7,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FBA7,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,FBB1,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FBB1,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SC,FBD5,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FBD5,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SC,FBDC_C002,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FBDC_C002,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,FBDC_C014,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FBDC_C014,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,FBDC_C022,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FBDC_C022,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,FBDC_C024,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FBDC_C024,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,FBDC_C080,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FBDC_C080,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,FBDC_P001,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FBDC_P001,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SC,FBL1N,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FBL1N,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SC,FBVB,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FBVB,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SC,FBZ2,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FBZ2,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,FV60,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,FV60,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,KO88,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,KO88,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SC,KO8G,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,KO8G,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SC,KSV5,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,KSV5,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SC,LSMW,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,LSMW,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SC,MIR4,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,MIR4,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SC,MIRO,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,MIRO,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,MR8M,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,MR8M,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SC,ZFI_ADP,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,ZFI_ADP,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SC,ZLIA_COCKPIT,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,ZLIA_COCKPIT,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SC,ZMM_CARGA_MIRO_MX,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SC,ZMM_CARGA_MIRO_MX,NON_TECHNICAL_USER,MANUAL,NO,"Human-initiated posting, but operational document/tcode pattern; standard workflow controls apply."
SR,,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SR,AB01L,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,AB01L,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,AB08,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,AB08,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,ABAVN,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,ABAVN,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,ABUMN,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,ABUMN,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,ABZON,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,ABZON,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,AFABN,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,AFABN,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SR,AS02,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,AS02,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,F110,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,F110,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SR,F111,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,F111,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SR,FAGL_IT_02,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FAGL_IT_02,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SR,FB01,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FB01,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FB05,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FB05,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FB08,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FB08,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FB1K,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FB1K,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FB1S,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FB1S,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FB70,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FB70,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FBA7,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FBA7,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FBB1,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FBB1,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FBD5,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FBD5,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FBDC_C002,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FBDC_C002,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FBDC_C014,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FBDC_C014,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FBDC_C022,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FBDC_C022,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FBDC_C024,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FBDC_C024,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FBDC_C080,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FBDC_C080,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FBDC_P001,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FBDC_P001,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FBL1N,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FBL1N,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SR,FBVB,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FBVB,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SR,FBZ2,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FBZ2,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,FV60,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,FV60,NON_TECHNICAL_USER,MANUAL,YES,Human-initiated posting with high-risk tcode and/or high-risk document type; maker-checker approval required before posting.
SR,KO88,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,KO88,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SR,KO8G,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,KO8G,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
SR,KSV5,TECHNICAL_USER,NOT_MANUAL,NO,"Posted by technical/system user, treated as automated/system-generated."
SR,KSV5,NON_TECHNICAL_USER,NOT_MANUAL,NO,ERP transaction code is system/batch/process driven.
